gametype,SOTA,horizon,num_iterations,average_time,number_of_beliefs,leader_value_b0,follower_value_b0
stackelberg,True,1,2,0.11178016662597656,1,"[-2.888888888888885, -2.888888888888885, -2.888888888888885, -2.888888888888885, -2.888888888888885]","[-52.611111111111114, -52.611111111111114, -52.611111111111114, -52.611111111111114, -52.611111111111114]"
stackelberg,True,2,2,0.8255569934844971,1,"[-5.77777777777777, -5.77777777777777, -5.77777777777777, -5.77777777777777, -5.77777777777777]","[-52.611111111111114, -52.611111111111114, -52.611111111111114, -52.611111111111114, -52.611111111111114]"
stackelberg,True,3,2,2.8597209453582764,1,"[-8.666666666666655, -8.666666666666655, -8.666666666666655, -8.666666666666655, -8.666666666666655]","[-52.611111111111114, -52.611111111111114, -52.611111111111114, -52.611111111111114, -52.611111111111114]"
stackelberg,False,1,2,0.060140132904052734,1,"[-2.888888888888885, -2.888888888888885, -2.888888888888885, -2.888888888888885, -2.888888888888885]","[-52.611111111111114, -52.611111111111114, -52.611111111111114, -52.611111111111114, -52.611111111111114]"
stackelberg,False,2,2,0.9788260459899902,1,"[-5.777777777777775, -5.777777777777775, -5.777777777777775, -5.777777777777775, -5.777777777777775]","[-105.22222222222224, -105.22222222222224, -105.22222222222224, -105.22222222222224, -105.22222222222224]"
stackelberg,False,3,2,3.189202308654785,1,"[-8.666666666666645, -8.666666666666645, -8.666666666666645, -8.666666666666645, -8.666666666666645]","[-157.83333333333337, -157.83333333333337, -157.83333333333337, -157.83333333333337, -157.83333333333337]"
