gametype,SOTA,horizon,num_iterations,average_time,number_of_beliefs,leader_value_b0,follower_value_b0
stackelberg,True,1,2,0.037148237228393555,1,[-3.002259259256257],[-2.703703703701]
stackelberg,True,2,2,0.5942471027374268,16,[-5.999370420734741],[-2.703703703701]
stackelberg,True,3,2,15.76392388343811,68,[-8.99138680758718],[-2.703703703701]
stackelberg,False,1,2,0.03093695640563965,1,[-3.002259259256257],[-2.703703703701]
stackelberg,False,2,2,0.881284236907959,16,[-5.999370420734741],[-5.400831879816821]
stackelberg,False,3,2,22.401346921920776,68,[-8.99138680758718],[-8.112119915892457]
