gametype,SOTA,horizon,num_iterations,average_time,number_of_beliefs,leader_value_b0,follower_value_b0
zerosum,False,1,2,0.12739109992980957,4,[-4.0],[200.0]
zerosum,False,2,2,0.2377331256866455,7,[-5.999999999999999],[299.99999999999994]
zerosum,True,1,2,0.11948966979980469,4,[-4.0],[-4.0]
zerosum,True,2,2,0.308305025100708,7,[-6.0],[-6.0]
