gametype,SOTA,horizon,num_iterations,average_time,number_of_beliefs,leader_value_b0,follower_value_b0
zerosum,True,1,2,0.9709630012512207,11,"[3.28, 3.28]","[3.28, 3.28]"
zerosum,True,2,2,16.619107961654663,37,"[4.0, 4.0]","[4.0, 4.0]"
zerosum,True,3,2,56.84743094444275,63,"[5.5189180035765615, 5.5189180035765615]","[5.5189180035765615, 5.5189180035765615]"
zerosum,False,1,2,0.7160990238189697,11,"[6.3405000000000005, 6.3405000000000005]","[6.3405000000000005, 6.3405000000000005]"
zerosum,False,2,2,11.915936946868896,37,"[10.0, 10.0]","[10.0, 10.0]"
zerosum,False,3,2,40.929486989974976,63,"[11.45, 11.45]","[11.45, 11.45]"
