gametype,SOTA,horizon,num_iterations,average_time,number_of_beliefs,leader_value_b0,follower_value_b0
zerosum,True,1,2,1.07228422164917,11,"[3.28, 3.28]","[3.28, 3.28]"
zerosum,True,2,2,17.31002402305603,37,"[4.0, 4.0]","[4.0, 4.0]"
zerosum,True,3,2,59.29474401473999,63,"[5.5189180035765615, 5.5189180035765615]","[5.5189180035765615, 5.5189180035765615]"
zerosum,False,1,2,0.7575747966766357,11,"[6.3405000000000005, 6.3405000000000005]","[6.3405000000000005, 6.3405000000000005]"
zerosum,False,2,2,12.52883505821228,37,"[10.0, 10.0]","[10.0, 10.0]"
zerosum,False,3,2,40.89192199707031,63,"[11.45, 11.45]","[11.45, 11.45]"
