gametype,SOTA,horizon,num_iterations,average_time,number_of_beliefs,leader_value_b0,follower_value_b0
cooperative,False,1,2,0.5032041072845459,4,"[-4.0, -4.0, -4.0]","[-4.0, -4.0, -4.0]"
cooperative,True,1,2,0.011308908462524414,4,"[-4.0, -4.0, -4.0]","[-4.0, -4.0, -4.0]"
