gametype,SOTA,horizon,num_iterations,average_time,number_of_beliefs,leader_value,follower_value,density,gap
stackelberg,State of the Art,4,2,2.3561229705810547,13,6.305822702679869,-52.611111111111114,0.324,58.91693381379098
stackelberg,State of the Art,4,3,2.3561229705810547,13,6.305822702679869,-52.611111111111114,0.1944,58.91693381379098
stackelberg,State of the Art,4,4,2.3561229705810547,13,6.305822702679869,-52.611111111111114,0.11664,58.91693381379098
stackelberg,Stackelberg,5,0,3.190566301345825,11,-31.91485329406632,-218.19208606020942,0.9,186.2772327661431
stackelberg,Stackelberg,5,1,3.190566301345825,16,12.072913964599358,-218.19208606020942,0.54,230.26500002480878
stackelberg,Stackelberg,5,2,3.190566301345825,16,12.072913964599358,-218.19208606020942,0.324,230.26500002480878
stackelberg,Stackelberg,5,3,3.190566301345825,16,12.072913964599358,-218.19208606020942,0.1944,230.26500002480878
stackelberg,Stackelberg,5,4,3.190566301345825,16,12.072913964599358,-218.19208606020942,0.11664,230.26500002480878
stackelberg,State of the Art,5,0,2.859402894973755,11,-33.290310803277094,-52.611111111111114,0.9,19.32080030783402
stackelberg,State of the Art,5,1,2.859402894973755,16,8.879078961099506,-52.611111111111114,0.54,61.49019007221062
stackelberg,State of the Art,5,2,2.859402894973755,16,8.879078961099506,-52.611111111111114,0.324,61.49019007221062
stackelberg,State of the Art,5,3,2.859402894973755,16,8.879078961099506,-52.611111111111114,0.1944,61.49019007221062
stackelberg,State of the Art,5,4,2.859402894973755,16,8.879078961099506,-52.611111111111114,0.11664,61.49019007221062
