gametype,SOTA,horizon,num_iterations,average_time,number_of_beliefs,leader_value_b0,follower_value_b0,density,gap
cooperative,False,1,3,0.7193291187286377,6,-51.8,-51.8,0.1,0.0
cooperative,False,1,4,0.7193291187286377,6,-51.8,-51.8,0.1,0.0
cooperative,False,2,0,3.1330010890960693,25,-53.599999999999994,-53.599999999999994,0.1,0.0
cooperative,False,2,1,3.1330010890960693,25,-53.599999999999994,-53.599999999999994,0.1,0.0
cooperative,False,2,2,3.1330010890960693,25,-53.599999999999994,-53.599999999999994,0.1,0.0
cooperative,False,2,3,3.1330010890960693,25,-53.599999999999994,-53.599999999999994,0.1,0.0
cooperative,False,2,4,3.1330010890960693,25,-53.599999999999994,-53.599999999999994,0.1,0.0
cooperative,False,3,0,6.994241952896118,46,-55.400000000000006,-55.400000000000006,0.1,0.0
cooperative,False,3,1,6.994241952896118,46,-55.400000000000006,-55.400000000000006,0.1,0.0
cooperative,False,3,2,6.994241952896118,46,-55.400000000000006,-55.400000000000006,0.1,0.0
cooperative,False,3,3,6.994241952896118,46,-55.400000000000006,-55.400000000000006,0.1,0.0
cooperative,False,3,4,6.994241952896118,46,-55.400000000000006,-55.400000000000006,0.1,0.0
cooperative,False,4,0,11.080955743789673,68,-57.2,-57.2,0.1,0.0
cooperative,False,4,1,11.080955743789673,68,-57.2,-57.2,0.1,0.0
cooperative,False,4,2,11.080955743789673,68,-57.2,-57.2,0.1,0.0
cooperative,False,4,3,11.080955743789673,68,-57.2,-57.2,0.1,0.0
cooperative,False,4,4,11.080955743789673,68,-57.2,-57.2,0.1,0.0
cooperative,False,5,0,15.575265884399414,90,-59.0,-59.0,0.1,0.0
cooperative,False,5,1,15.575265884399414,90,-59.0,-59.0,0.1,0.0
cooperative,False,5,2,15.575265884399414,90,-59.0,-59.0,0.1,0.0
cooperative,False,5,3,15.575265884399414,90,-59.0,-59.0,0.1,0.0
cooperative,False,5,4,15.575265884399414,90,-59.0,-59.0,0.1,0.0
stackelberg,True,1,0,0.5640461444854736,6,-50.2,-47.0,0.1,3.200000000000003
stackelberg,True,1,1,0.5640461444854736,6,-50.2,-47.0,0.1,3.200000000000003
stackelberg,True,1,2,0.5640461444854736,6,-50.2,-47.0,0.1,3.200000000000003
stackelberg,True,1,3,0.5640461444854736,6,-50.2,-47.0,0.1,3.200000000000003
stackelberg,True,1,4,0.5640461444854736,6,-50.2,-47.0,0.1,3.200000000000003
stackelberg,True,2,0,2.4093410968780518,25,-50.400000000000006,-47.0,0.1,3.4000000000000057
stackelberg,True,2,1,2.4093410968780518,25,-50.400000000000006,-47.0,0.1,3.4000000000000057
stackelberg,True,2,2,2.4093410968780518,25,-50.400000000000006,-47.0,0.1,3.4000000000000057
stackelberg,True,2,3,2.4093410968780518,25,-50.400000000000006,-47.0,0.1,3.4000000000000057
stackelberg,True,2,4,2.4093410968780518,25,-50.400000000000006,-47.0,0.1,3.4000000000000057
stackelberg,True,3,0,4.984266996383667,46,-50.599999999999994,-47.0,0.1,3.5999999999999943
stackelberg,True,3,1,4.984266996383667,46,-50.599999999999994,-47.0,0.1,3.5999999999999943
stackelberg,True,3,2,4.984266996383667,46,-50.599999999999994,-47.0,0.1,3.5999999999999943
stackelberg,True,3,3,4.984266996383667,46,-50.599999999999994,-47.0,0.1,3.5999999999999943
stackelberg,True,3,4,4.984266996383667,46,-50.599999999999994,-47.0,0.1,3.5999999999999943
stackelberg,True,4,0,7.833822965621948,68,-50.8,-47.0,0.1,3.799999999999997
stackelberg,True,4,1,7.833822965621948,68,-50.8,-47.0,0.1,3.799999999999997
stackelberg,True,4,2,7.833822965621948,68,-50.8,-47.0,0.1,3.799999999999997
stackelberg,True,4,3,7.833822965621948,68,-50.8,-47.0,0.1,3.799999999999997
stackelberg,True,4,4,7.833822965621948,68,-50.8,-47.0,0.1,3.799999999999997
stackelberg,True,5,0,10.785035848617554,90,-51.0,-47.0,0.1,4.0
stackelberg,True,5,1,10.785035848617554,90,-51.0,-47.0,0.1,4.0
stackelberg,True,5,2,10.785035848617554,90,-51.0,-47.0,0.1,4.0
stackelberg,True,5,3,10.785035848617554,90,-51.0,-47.0,0.1,4.0
stackelberg,True,5,4,10.785035848617554,90,-51.0,-47.0,0.1,4.0
stackelberg,False,1,0,0.6285140514373779,6,-51.8,57.2,0.1,109.0
stackelberg,False,1,1,0.6285140514373779,6,-51.8,57.2,0.1,109.0
stackelberg,False,1,2,0.6285140514373779,6,-51.8,57.2,0.1,109.0
stackelberg,False,1,3,0.6285140514373779,6,-51.8,57.2,0.1,109.0
stackelberg,False,1,4,0.6285140514373779,6,-51.8,57.2,0.1,109.0
stackelberg,False,2,0,2.8477020263671875,25,-53.599999999999994,53.60000000000001,0.1,107.2
stackelberg,False,2,1,2.8477020263671875,25,-53.599999999999994,53.60000000000001,0.1,107.2
stackelberg,False,2,2,2.8477020263671875,25,-53.599999999999994,53.60000000000001,0.1,107.2
stackelberg,False,2,3,2.8477020263671875,25,-53.599999999999994,53.60000000000001,0.1,107.2
stackelberg,False,2,4,2.8477020263671875,25,-53.599999999999994,53.60000000000001,0.1,107.2
stackelberg,False,3,0,6.418812990188599,46,-55.400000000000006,50.0,0.1,105.4
stackelberg,False,3,1,6.418812990188599,46,-55.400000000000006,50.0,0.1,105.4
stackelberg,False,3,2,6.418812990188599,46,-55.400000000000006,50.0,0.1,105.4
stackelberg,False,3,3,6.418812990188599,46,-55.400000000000006,50.0,0.1,105.4
stackelberg,False,3,4,6.418812990188599,46,-55.400000000000006,50.0,0.1,105.4
stackelberg,False,4,0,10.694974899291992,68,-57.2,46.400000000000006,0.1,103.60000000000001
stackelberg,False,4,1,10.694974899291992,68,-57.2,46.400000000000006,0.1,103.60000000000001
stackelberg,False,4,2,10.694974899291992,68,-57.2,46.400000000000006,0.1,103.60000000000001
stackelberg,False,4,3,10.694974899291992,68,-57.2,46.400000000000006,0.1,103.60000000000001
stackelberg,False,4,4,10.694974899291992,68,-57.2,46.400000000000006,0.1,103.60000000000001
stackelberg,False,5,0,14.777238845825195,90,-59.0,42.8,0.1,101.8
stackelberg,False,5,1,14.777238845825195,90,-59.0,42.8,0.1,101.8
stackelberg,False,5,2,14.777238845825195,90,-59.0,42.8,0.1,101.8
stackelberg,False,5,3,14.777238845825195,90,-59.0,42.8,0.1,101.8
stackelberg,False,5,4,14.777238845825195,90,-59.0,42.8,0.1,101.8
zerosum,True,1,0,0.7596390247344971,6,-50.2,-50.2,0.1,0.0
zerosum,True,1,1,0.7596390247344971,6,-50.2,-50.2,0.1,0.0
zerosum,True,1,2,0.7596390247344971,6,-50.2,-50.2,0.1,0.0
zerosum,True,1,3,0.7596390247344971,6,-50.2,-50.2,0.1,0.0
zerosum,True,1,4,0.7596390247344971,6,-50.2,-50.2,0.1,0.0
zerosum,True,2,0,3.203949213027954,25,-50.400000000000006,-50.400000000000006,0.1,0.0
zerosum,True,2,1,3.203949213027954,25,-50.400000000000006,-50.400000000000006,0.1,0.0
zerosum,True,2,2,3.203949213027954,25,-50.400000000000006,-50.400000000000006,0.1,0.0
zerosum,True,2,3,3.203949213027954,25,-50.400000000000006,-50.400000000000006,0.1,0.0
zerosum,True,2,4,3.203949213027954,25,-50.400000000000006,-50.400000000000006,0.1,0.0
zerosum,True,3,0,6.6297008991241455,46,-50.599999999999994,-50.599999999999994,0.1,0.0
zerosum,True,3,1,6.6297008991241455,46,-50.599999999999994,-50.599999999999994,0.1,0.0
zerosum,True,3,2,6.6297008991241455,46,-50.599999999999994,-50.599999999999994,0.1,0.0
zerosum,True,3,3,6.6297008991241455,46,-50.599999999999994,-50.599999999999994,0.1,0.0
zerosum,True,3,4,6.6297008991241455,46,-50.599999999999994,-50.599999999999994,0.1,0.0
zerosum,True,4,0,10.226990699768066,68,-50.8,-50.8,0.1,0.0
zerosum,True,4,1,10.226990699768066,68,-50.8,-50.8,0.1,0.0
zerosum,True,4,2,10.226990699768066,68,-50.8,-50.8,0.1,0.0
zerosum,True,4,3,10.226990699768066,68,-50.8,-50.8,0.1,0.0
zerosum,True,4,4,10.226990699768066,68,-50.8,-50.8,0.1,0.0
zerosum,True,5,0,13.70841908454895,90,-51.0,-51.0,0.1,0.0
zerosum,True,5,1,13.70841908454895,90,-51.0,-51.0,0.1,0.0
zerosum,True,5,2,13.70841908454895,90,-51.0,-51.0,0.1,0.0
zerosum,True,5,3,13.70841908454895,90,-51.0,-51.0,0.1,0.0
zerosum,True,5,4,13.70841908454895,90,-51.0,-51.0,0.1,0.0
zerosum,False,1,0,0.7272970676422119,6,-51.8,51.8,0.1,103.6
zerosum,False,1,1,0.7272970676422119,6,-51.8,51.8,0.1,103.6
zerosum,False,1,2,0.7272970676422119,6,-51.8,51.8,0.1,103.6
zerosum,False,1,3,0.7272970676422119,6,-51.8,51.8,0.1,103.6
zerosum,False,1,4,0.7272970676422119,6,-51.8,51.8,0.1,103.6
zerosum,False,2,0,3.26259708404541,25,-53.599999999999994,53.599999999999994,0.1,107.19999999999999
zerosum,False,2,1,3.26259708404541,25,-53.599999999999994,53.599999999999994,0.1,107.19999999999999
zerosum,False,2,2,3.26259708404541,25,-53.599999999999994,53.599999999999994,0.1,107.19999999999999
zerosum,False,2,3,3.26259708404541,25,-53.599999999999994,53.599999999999994,0.1,107.19999999999999
zerosum,False,2,4,3.26259708404541,25,-53.599999999999994,53.599999999999994,0.1,107.19999999999999
zerosum,False,3,0,7.321223020553589,46,-55.400000000000006,55.400000000000006,0.1,110.80000000000001
zerosum,False,3,1,7.321223020553589,46,-55.400000000000006,55.400000000000006,0.1,110.80000000000001
zerosum,False,3,2,7.321223020553589,46,-55.400000000000006,55.400000000000006,0.1,110.80000000000001
zerosum,False,3,3,7.321223020553589,46,-55.400000000000006,55.400000000000006,0.1,110.80000000000001
zerosum,False,3,4,7.321223020553589,46,-55.400000000000006,55.400000000000006,0.1,110.80000000000001
zerosum,False,4,0,11.280773878097534,68,-57.2,57.2,0.1,114.4
zerosum,False,4,1,11.280773878097534,68,-57.2,57.2,0.1,114.4
zerosum,False,4,2,11.280773878097534,68,-57.2,57.2,0.1,114.4
zerosum,False,4,3,11.280773878097534,68,-57.2,57.2,0.1,114.4
zerosum,False,4,4,11.280773878097534,68,-57.2,57.2,0.1,114.4
zerosum,False,5,0,15.130672216415405,90,-59.0,59.0,0.1,118.0
zerosum,False,5,1,15.130672216415405,90,-59.0,59.0,0.1,118.0
zerosum,False,5,2,15.130672216415405,90,-59.0,59.0,0.1,118.0
zerosum,False,5,3,15.130672216415405,90,-59.0,59.0,0.1,118.0
zerosum,False,5,4,15.130672216415405,90,-59.0,59.0,0.1,118.0
