gametype,SOTA,horizon,num_iterations,average_time,number_of_beliefs,leader_value_b0,follower_value_b0,density,gap
stackelberg,True,5,2,2.3495540618896484,24,-284.2138394336762,-56.274312157768755,0.1,227.93952727590744
stackelberg,True,5,3,2.3495540618896484,24,-284.2138394336762,-56.274312157768755,0.1,227.93952727590744
stackelberg,True,5,4,2.3495540618896484,24,-284.2138394336762,-56.274312157768755,0.1,227.93952727590744
stackelberg,True,5,5,2.3495540618896484,24,-284.2138394336762,-56.274312157768755,0.1,227.93952727590744
stackelberg,False,1,1,0.3774900436401367,4,-121.13042176088186,-124.47769242074337,0.1,3.3472706598615076
stackelberg,False,1,2,0.3774900436401367,4,-121.13042176088186,-124.47769242074337,0.1,3.3472706598615076
stackelberg,False,1,3,0.3774900436401367,4,-121.13042176088186,-124.47769242074337,0.1,3.3472706598615076
stackelberg,False,1,4,0.3774900436401367,4,-121.13042176088186,-124.47769242074337,0.1,3.3472706598615076
stackelberg,False,1,5,0.3774900436401367,4,-121.13042176088186,-124.47769242074337,0.1,3.3472706598615076
stackelberg,False,2,1,0.9139499664306641,9,-182.44288669502725,-174.48423591374436,0.1,7.958650781282898
stackelberg,False,2,2,0.9139499664306641,9,-182.44288669502725,-174.48423591374436,0.1,7.958650781282898
stackelberg,False,2,3,0.9139499664306641,9,-182.44288669502725,-174.48423591374436,0.1,7.958650781282898
stackelberg,False,2,4,0.9139499664306641,9,-182.44288669502725,-174.48423591374436,0.1,7.958650781282898
stackelberg,False,2,5,0.9139499664306641,9,-182.44288669502725,-174.48423591374436,0.1,7.958650781282898
stackelberg,False,3,1,1.3769590854644775,14,-225.01600085284318,-229.62466273272753,0.1,4.608661879884352
stackelberg,False,3,2,1.3769590854644775,14,-225.01600085284318,-229.62466273272753,0.1,4.608661879884352
stackelberg,False,3,3,1.3769590854644775,14,-225.01600085284318,-229.62466273272753,0.1,4.608661879884352
stackelberg,False,3,4,1.3769590854644775,14,-225.01600085284318,-229.62466273272753,0.1,4.608661879884352
stackelberg,False,3,5,1.3769590854644775,14,-225.01600085284318,-229.62466273272753,0.1,4.608661879884352
stackelberg,False,4,1,1.9143998622894287,19,-270.5388408745492,-282.0580510466225,0.1,11.519210172073315
stackelberg,False,4,2,1.9143998622894287,19,-270.5388408745492,-282.0580510466225,0.1,11.519210172073315
stackelberg,False,4,3,1.9143998622894287,19,-270.5388408745492,-282.0580510466225,0.1,11.519210172073315
stackelberg,False,4,4,1.9143998622894287,19,-270.5388408745492,-282.0580510466225,0.1,11.519210172073315
stackelberg,False,4,5,1.9143998622894287,19,-270.5388408745492,-282.0580510466225,0.1,11.519210172073315
stackelberg,False,5,1,2.387471914291382,24,-316.2022302167609,-334.5131159784283,0.1,18.310885761667407
stackelberg,False,5,2,2.387471914291382,24,-316.2022302167609,-334.5131159784283,0.1,18.310885761667407
stackelberg,False,5,3,2.387471914291382,24,-316.2022302167609,-334.5131159784283,0.1,18.310885761667407
stackelberg,False,5,4,2.387471914291382,24,-316.2022302167609,-334.5131159784283,0.1,18.310885761667407
stackelberg,False,5,5,2.387471914291382,24,-316.2022302167609,-334.5131159784283,0.1,18.310885761667407
zerosum,True,1,1,0.4598860740661621,4,-90.38176742166596,-90.38176742166596,0.1,0.0
zerosum,True,1,2,0.4598860740661621,4,-90.38176742166596,-90.38176742166596,0.1,0.0
zerosum,True,1,3,0.4598860740661621,4,-90.38176742166596,-90.38176742166596,0.1,0.0
zerosum,True,1,4,0.4598860740661621,4,-90.38176742166596,-90.38176742166596,0.1,0.0
zerosum,True,1,5,0.4598860740661621,4,-90.38176742166596,-90.38176742166596,0.1,0.0
zerosum,True,2,1,1.0620009899139404,9,-127.13499951092183,-127.13499951092183,0.1,0.0
zerosum,True,2,2,1.0620009899139404,9,-127.13499951092183,-127.13499951092183,0.1,0.0
zerosum,True,2,3,1.0620009899139404,9,-127.13499951092183,-127.13499951092183,0.1,0.0
zerosum,True,2,4,1.0620009899139404,9,-127.13499951092183,-127.13499951092183,0.1,0.0
zerosum,True,2,5,1.0620009899139404,9,-127.13499951092183,-127.13499951092183,0.1,0.0
zerosum,True,3,1,1.6332671642303467,14,-168.4794920353953,-168.4794920353953,0.1,0.0
zerosum,True,3,2,1.6332671642303467,14,-168.4794920353953,-168.4794920353953,0.1,0.0
zerosum,True,3,3,1.6332671642303467,14,-168.4794920353953,-168.4794920353953,0.1,0.0
zerosum,True,3,4,1.6332671642303467,14,-168.4794920353953,-168.4794920353953,0.1,0.0
zerosum,True,3,5,1.6332671642303467,14,-168.4794920353953,-168.4794920353953,0.1,0.0
zerosum,True,4,1,2.2180440425872803,19,-206.1961747966684,-206.1961747966684,0.1,0.0
zerosum,True,4,2,2.2180440425872803,19,-206.1961747966684,-206.1961747966684,0.1,0.0
zerosum,True,4,3,2.2180440425872803,19,-206.1961747966684,-206.1961747966684,0.1,0.0
zerosum,True,4,4,2.2180440425872803,19,-206.1961747966684,-206.1961747966684,0.1,0.0
zerosum,True,4,5,2.2180440425872803,19,-206.1961747966684,-206.1961747966684,0.1,0.0
zerosum,True,5,1,2.793876886367798,24,-238.20401661489655,-238.20401661489655,0.1,0.0
zerosum,True,5,2,2.793876886367798,24,-238.20401661489655,-238.20401661489655,0.1,0.0
zerosum,True,5,3,2.793876886367798,24,-238.20401661489655,-238.20401661489655,0.1,0.0
zerosum,True,5,4,2.793876886367798,24,-238.20401661489655,-238.20401661489655,0.1,0.0
zerosum,True,5,5,2.793876886367798,24,-238.20401661489655,-238.20401661489655,0.1,0.0
zerosum,False,1,1,0.565007209777832,4,-200.0,200.0,0.1,400.0
zerosum,False,1,2,0.565007209777832,4,-200.0,200.0,0.1,400.0
zerosum,False,1,3,0.565007209777832,4,-200.0,200.0,0.1,400.0
zerosum,False,1,4,0.565007209777832,4,-200.0,200.0,0.1,400.0
zerosum,False,1,5,0.565007209777832,4,-200.0,200.0,0.1,400.0
zerosum,False,2,1,0.9772610664367676,9,-246.0,246.0,0.1,492.0
zerosum,False,2,2,0.9772610664367676,9,-246.0,246.0,0.1,492.0
zerosum,False,2,3,0.9772610664367676,9,-246.0,246.0,0.1,492.0
zerosum,False,2,4,0.9772610664367676,9,-246.0,246.0,0.1,492.0
zerosum,False,2,5,0.9772610664367676,9,-246.0,246.0,0.1,492.0
zerosum,False,3,1,1.435896873474121,14,-292.0,292.0,0.1,584.0
zerosum,False,3,2,1.435896873474121,14,-292.0,292.0,0.1,584.0
zerosum,False,3,3,1.435896873474121,14,-292.0,292.0,0.1,584.0
zerosum,False,3,4,1.435896873474121,14,-292.0,292.0,0.1,584.0
zerosum,False,3,5,1.435896873474121,14,-292.0,292.0,0.1,584.0
zerosum,False,4,1,1.9642319679260254,19,-338.0,338.0,0.1,676.0
zerosum,False,4,2,1.9642319679260254,19,-338.0,338.0,0.1,676.0
zerosum,False,4,3,1.9642319679260254,19,-338.0,338.0,0.1,676.0
zerosum,False,4,4,1.9642319679260254,19,-338.0,338.0,0.1,676.0
zerosum,False,4,5,1.9642319679260254,19,-338.0,338.0,0.1,676.0
zerosum,False,5,1,2.4459187984466553,24,-384.0,384.0,0.1,768.0
zerosum,False,5,2,2.4459187984466553,24,-384.0,384.0,0.1,768.0
zerosum,False,5,3,2.4459187984466553,24,-384.0,384.0,0.1,768.0
zerosum,False,5,4,2.4459187984466553,24,-384.0,384.0,0.1,768.0
zerosum,False,5,5,2.4459187984466553,24,-384.0,384.0,0.1,768.0
