gametype,SOTA,horizon,num_iterations,average_time,number_of_beliefs,leader_value_b0,follower_value_b0,density,gap
cooperative,True,1,1,0.05492711067199707,4,-200.0,-200.0,0.1,0.0
cooperative,True,1,2,0.05492711067199707,4,-200.0,-200.0,0.1,0.0
cooperative,True,1,3,0.05492711067199707,4,-200.0,-200.0,0.1,0.0
cooperative,True,1,4,0.05492711067199707,4,-200.0,-200.0,0.1,0.0
cooperative,True,1,5,0.05492711067199707,4,-200.0,-200.0,0.1,0.0
cooperative,True,1,6,0.05492711067199707,4,-200.0,-200.0,0.1,0.0
cooperative,True,1,7,0.05492711067199707,4,-200.0,-200.0,0.1,0.0
cooperative,True,1,8,0.05492711067199707,4,-200.0,-200.0,0.1,0.0
cooperative,True,1,9,0.05492711067199707,4,-200.0,-200.0,0.1,0.0
cooperative,True,1,10,0.05492711067199707,4,-200.0,-200.0,0.1,0.0
cooperative,True,2,1,0.15149712562561035,9,-246.0,-246.0,0.1,0.0
cooperative,True,2,2,0.15149712562561035,9,-246.0,-246.0,0.1,0.0
cooperative,True,2,3,0.15149712562561035,9,-246.0,-246.0,0.1,0.0
cooperative,True,2,4,0.15149712562561035,9,-246.0,-246.0,0.1,0.0
cooperative,True,2,5,0.15149712562561035,9,-246.0,-246.0,0.1,0.0
cooperative,True,2,6,0.15149712562561035,9,-246.0,-246.0,0.1,0.0
cooperative,True,2,7,0.15149712562561035,9,-246.0,-246.0,0.1,0.0
cooperative,True,2,8,0.15149712562561035,9,-246.0,-246.0,0.1,0.0
cooperative,True,2,9,0.15149712562561035,9,-246.0,-246.0,0.1,0.0
cooperative,True,2,10,0.15149712562561035,9,-246.0,-246.0,0.1,0.0
cooperative,True,3,1,0.2811868190765381,14,-292.0,-292.0,0.1,0.0
cooperative,True,3,2,0.2811868190765381,14,-292.0,-292.0,0.1,0.0
cooperative,True,3,3,0.2811868190765381,14,-292.0,-292.0,0.1,0.0
cooperative,True,3,4,0.2811868190765381,14,-292.0,-292.0,0.1,0.0
cooperative,True,3,5,0.2811868190765381,14,-292.0,-292.0,0.1,0.0
cooperative,True,3,6,0.2811868190765381,14,-292.0,-292.0,0.1,0.0
cooperative,True,3,7,0.2811868190765381,14,-292.0,-292.0,0.1,0.0
cooperative,True,3,8,0.2811868190765381,14,-292.0,-292.0,0.1,0.0
