gametype,SOTA,horizon,num_iterations,average_time,number_of_beliefs,leader_value_b0,follower_value_b0,density,gap
zerosum,False,1,1,0.4882190227508545,4,-15.0,15.0,0.1,30.0
zerosum,False,1,2,0.4882190227508545,4,-15.0,15.0,0.1,30.0
zerosum,False,1,3,0.4882190227508545,4,-15.0,15.0,0.1,30.0
zerosum,False,1,4,0.4882190227508545,4,-15.0,15.0,0.1,30.0
zerosum,False,1,5,0.4882190227508545,4,-15.0,15.0,0.1,30.0
zerosum,False,1,6,0.4882190227508545,4,-15.0,15.0,0.1,30.0
zerosum,False,1,7,0.4882190227508545,4,-15.0,15.0,0.1,30.0
zerosum,False,1,8,0.4882190227508545,4,-15.0,15.0,0.1,30.0
zerosum,False,1,9,0.4882190227508545,4,-15.0,15.0,0.1,30.0
zerosum,False,1,10,0.4882190227508545,4,-15.0,15.0,0.1,30.0
zerosum,False,2,1,1.1615290641784668,9,-22.5,22.5,0.1,45.0
zerosum,False,2,2,1.1615290641784668,9,-22.5,22.5,0.1,45.0
zerosum,False,2,3,1.1615290641784668,9,-22.5,22.5,0.1,45.0
zerosum,False,2,4,1.1615290641784668,9,-22.5,22.5,0.1,45.0
zerosum,False,2,5,1.1615290641784668,9,-22.5,22.5,0.1,45.0
zerosum,False,2,6,1.1615290641784668,9,-22.5,22.5,0.1,45.0
zerosum,False,2,7,1.1615290641784668,9,-22.5,22.5,0.1,45.0
zerosum,False,2,8,1.1615290641784668,9,-22.5,22.5,0.1,45.0
zerosum,False,2,9,1.1615290641784668,9,-22.5,22.5,0.1,45.0
zerosum,False,2,10,1.1615290641784668,9,-22.5,22.5,0.1,45.0
zerosum,False,3,1,1.8220090866088867,14,-32.5,32.5,0.1,65.0
zerosum,False,3,2,1.8220090866088867,14,-32.5,32.5,0.1,65.0
zerosum,False,3,3,1.8220090866088867,14,-32.5,32.5,0.1,65.0
zerosum,False,3,4,1.8220090866088867,14,-32.5,32.5,0.1,65.0
zerosum,False,3,5,1.8220090866088867,14,-32.5,32.5,0.1,65.0
zerosum,False,3,6,1.8220090866088867,14,-32.5,32.5,0.1,65.0
zerosum,False,3,7,1.8220090866088867,14,-32.5,32.5,0.1,65.0
zerosum,False,3,8,1.8220090866088867,14,-32.5,32.5,0.1,65.0
zerosum,False,3,9,1.8220090866088867,14,-32.5,32.5,0.1,65.0
zerosum,False,3,10,1.8220090866088867,14,-32.5,32.5,0.1,65.0
zerosum,False,4,1,2.7840158939361572,19,-40.0,40.0,0.1,80.0
zerosum,False,4,2,2.7840158939361572,19,-40.0,40.0,0.1,80.0
zerosum,False,4,3,2.7840158939361572,19,-40.0,40.0,0.1,80.0
zerosum,False,4,4,2.7840158939361572,19,-40.0,40.0,0.1,80.0
zerosum,False,4,5,2.7840158939361572,19,-40.0,40.0,0.1,80.0
zerosum,False,4,6,2.7840158939361572,19,-40.0,40.0,0.1,80.0
zerosum,False,4,7,2.7840158939361572,19,-40.0,40.0,0.1,80.0
zerosum,False,4,8,2.7840158939361572,19,-40.0,40.0,0.1,80.0
zerosum,False,4,9,2.7840158939361572,19,-40.0,40.0,0.1,80.0
zerosum,False,4,10,2.7840158939361572,19,-40.0,40.0,0.1,80.0
zerosum,False,5,1,3.9710168838500977,24,-47.5,47.5,0.1,95.0
zerosum,False,5,2,3.9710168838500977,24,-47.5,47.5,0.1,95.0
zerosum,False,5,3,3.9710168838500977,24,-47.5,47.5,0.1,95.0
zerosum,False,5,4,3.9710168838500977,24,-47.5,47.5,0.1,95.0
zerosum,False,5,5,3.9710168838500977,24,-47.5,47.5,0.1,95.0
zerosum,False,5,6,3.9710168838500977,24,-47.5,47.5,0.1,95.0
zerosum,False,5,7,3.9710168838500977,24,-47.5,47.5,0.1,95.0
zerosum,False,5,8,3.9710168838500977,24,-47.5,47.5,0.1,95.0
zerosum,False,5,9,3.9710168838500977,24,-47.5,47.5,0.1,95.0
zerosum,False,5,10,3.9710168838500977,24,-47.5,47.5,0.1,95.0
zerosum,False,6,1,4.625903844833374,29,-55.0,55.0,0.1,110.0
zerosum,False,6,2,4.625903844833374,29,-55.0,55.0,0.1,110.0
zerosum,False,6,3,4.625903844833374,29,-55.0,55.0,0.1,110.0
zerosum,False,6,4,4.625903844833374,29,-55.0,55.0,0.1,110.0
zerosum,False,6,5,4.625903844833374,29,-55.0,55.0,0.1,110.0
zerosum,False,6,6,4.625903844833374,29,-55.0,55.0,0.1,110.0
zerosum,False,6,7,4.625903844833374,29,-55.0,55.0,0.1,110.0
zerosum,False,6,8,4.625903844833374,29,-55.0,55.0,0.1,110.0
zerosum,False,6,9,4.625903844833374,29,-55.0,55.0,0.1,110.0
zerosum,False,6,10,4.625903844833374,29,-55.0,55.0,0.1,110.0
zerosum,False,7,1,5.5986738204956055,34,-62.5,62.5,0.1,125.0
zerosum,False,7,2,5.5986738204956055,34,-62.5,62.5,0.1,125.0
zerosum,False,7,3,5.5986738204956055,34,-62.5,62.5,0.1,125.0
zerosum,False,7,4,5.5986738204956055,34,-62.5,62.5,0.1,125.0
zerosum,False,7,5,5.5986738204956055,34,-62.5,62.5,0.1,125.0
zerosum,False,7,6,5.5986738204956055,34,-62.5,62.5,0.1,125.0
zerosum,False,7,7,5.5986738204956055,34,-62.5,62.5,0.1,125.0
zerosum,False,7,8,5.5986738204956055,34,-62.5,62.5,0.1,125.0
zerosum,False,7,9,5.5986738204956055,34,-62.5,62.5,0.1,125.0
zerosum,False,7,10,5.5986738204956055,34,-62.5,62.5,0.1,125.0
zerosum,False,8,1,6.631805181503296,39,-70.0,70.0,0.1,140.0
zerosum,False,8,2,6.631805181503296,39,-70.0,70.0,0.1,140.0
zerosum,False,8,3,6.631805181503296,39,-70.0,70.0,0.1,140.0
zerosum,False,8,4,6.631805181503296,39,-70.0,70.0,0.1,140.0
zerosum,False,8,5,6.631805181503296,39,-70.0,70.0,0.1,140.0
zerosum,False,8,6,6.631805181503296,39,-70.0,70.0,0.1,140.0
zerosum,False,8,7,6.631805181503296,39,-70.0,70.0,0.1,140.0
zerosum,False,8,8,6.631805181503296,39,-70.0,70.0,0.1,140.0
zerosum,False,8,9,6.631805181503296,39,-70.0,70.0,0.1,140.0
zerosum,False,8,10,6.631805181503296,39,-70.0,70.0,0.1,140.0
zerosum,False,9,1,7.665907144546509,44,-77.5,77.5,0.1,155.0
zerosum,False,9,2,7.665907144546509,44,-77.5,77.5,0.1,155.0
zerosum,False,9,3,7.665907144546509,44,-77.5,77.5,0.1,155.0
zerosum,False,9,4,7.665907144546509,44,-77.5,77.5,0.1,155.0
zerosum,False,9,5,7.665907144546509,44,-77.5,77.5,0.1,155.0
zerosum,False,9,6,7.665907144546509,44,-77.5,77.5,0.1,155.0
zerosum,False,9,7,7.665907144546509,44,-77.5,77.5,0.1,155.0
zerosum,False,9,8,7.665907144546509,44,-77.5,77.5,0.1,155.0
zerosum,False,9,9,7.665907144546509,44,-77.5,77.5,0.1,155.0
zerosum,False,9,10,7.665907144546509,44,-77.5,77.5,0.1,155.0
zerosum,False,10,1,8.818866968154907,49,-85.0,85.0,0.1,170.0
zerosum,False,10,2,8.818866968154907,49,-85.0,85.0,0.1,170.0
zerosum,False,10,3,8.818866968154907,49,-85.0,85.0,0.1,170.0
zerosum,False,10,4,8.818866968154907,49,-85.0,85.0,0.1,170.0
zerosum,False,10,5,8.818866968154907,49,-85.0,85.0,0.1,170.0
zerosum,False,10,6,8.818866968154907,49,-85.0,85.0,0.1,170.0
zerosum,False,10,7,8.818866968154907,49,-85.0,85.0,0.1,170.0
zerosum,False,10,8,8.818866968154907,49,-85.0,85.0,0.1,170.0
zerosum,False,10,9,8.818866968154907,49,-85.0,85.0,0.1,170.0
zerosum,False,10,10,8.818866968154907,49,-85.0,85.0,0.1,170.0
